ID,Name,Value,Language
464,Q20_ANegQ_Polarity-based confirmation,Yes,Serbian
465,Q21_ANegQ_Polarity-reversing particle,No,Serbian
466,Q22_ANegQ_Polarity-reversing answer by affirmative and special particle,No,Serbian
729,S01A1_ Existential constructions: locative PP obligatory?,Yes,Serbian
730,S01B1_Ex: Def Subj,Yes,Serbian
731,S01B2_Ex: PN Subj,Yes,Serbian
732,S01B3_Ex: Strong PRN Subj,Yes,Serbian
733,S01B4_Ex: Univ QP Subj,Yes,Serbian
728,S01_Existential constructions,Yes,Serbian
734,S02_1 Indef mass Ns (Subj) can be bare,Yes,Serbian
736,S02_2 Indef mass Ns (Subj) can have an article,No,Serbian
735,S02_3 Indef mass Ns (Subj) must have an article,No,Serbian
737,S03_1 Indef Sg count Ns (Subj) can be bare,Yes,Serbian
739,S03_2 Indef Sg count Ns (Subj) can have an article,No,Serbian
738,S03_3 Indef Sg count Ns (Subj) must have an article,No,Serbian
740,S04_1 Indef Pl Ns (Subj) can be bare,Yes,Serbian
742,S04_2 Indef Pl Ns (Subj) can have an article,No,Serbian
741,S04_3 Indef Pl Ns (Subj) must have an article,No,Serbian
423,V2 01_Declarative Verb-Second,No,Serbian
424,V2 02_Interrogative Verb-Second,Yes,Serbian
374,V_Aux 01_Aux.Selection,No,Serbian
512,Voc_PN_01 Can be bare?,Yes,Serbian
514,Voc_PN_02 Can have an article,No,Serbian
513,Voc_PN_03 Must have an article?,No,Serbian
516,Voc_PN_04 Can have a special vocative marker?,Yes,Serbian
515,Voc_PN_05 Must have a special vocative marker?,No,Serbian
517,Voc_Pl_01 Can be bare?,Yes,Serbian
519,Voc_Pl_02 Can have an article?,No,Serbian
518,Voc_Pl_03 Must have an article?,No,Serbian
521,Voc_Pl_04 Can have a special vocative marker?,Yes,Serbian
520,Voc_Pl_05 Must have a special vocative marker?,Yes,Serbian
507,Voc_Sg_01 Can be bare?,Yes,Serbian
509,Voc_Sg_02 Can have an article?,No,Serbian
508,Voc_Sg_03 Must have an article?,No,Serbian
511,Voc_Sg_04 Can have a special vocative marker?,Yes,Serbian
510,Voc_Sg_05 Must have a special vocative marker?,Yes,Serbian
523,latlong,"44.802416,20.465601",Serbian
