ID,Name,Value,Language
741,S04_3 Indef Pl Ns (Subj) must have an article,Yes,French
838,S05_1 Def mass nouns (subject) can be bare,No,French
839,S05_2 Def mass nouns (subject) can have an article,No,French
840,S05_3 Def mass nouns (subject) must have an article,Yes,French
841,S06_1 Def sg count nouns (subject) can be bare,No,French
423,V2 01_Declarative Verb-Second,No,French
424,V2 02_Interrogative Verb-Second,No,French
374,V_Aux 01_Aux.Selection,Yes,French
512,Voc_PN_01 Can be bare?,Yes,French
514,Voc_PN_02 Can have an article,No,French
513,Voc_PN_03 Must have an article?,No,French
516,Voc_PN_04 Can have a special vocative marker?,Yes,French
515,Voc_PN_05 Must have a special vocative marker?,No,French
517,Voc_Pl_01 Can be bare?,No,French
519,Voc_Pl_02 Can have an article?,No,French
518,Voc_Pl_03 Must have an article?,Yes,French
521,Voc_Pl_04 Can have a special vocative marker?,Yes,French
520,Voc_Pl_05 Must have a special vocative marker?,No,French
507,Voc_Sg_01 Can be bare?,Yes,French
508,Voc_Sg_03 Must have an article?,No,French
511,Voc_Sg_04 Can have a special vocative marker?,Yes,French
510,Voc_Sg_05 Must have a special vocative marker?,No,French
523,latlong,"48.866667, 2.333333",French
