ID,Name,Value,Language
737,S03_1 Indef Sg count Ns (Subj) can be bare,Yes,Greek
739,S03_2 Indef Sg count Ns (Subj) can have an article,Yes,Greek
738,S03_3 Indef Sg count Ns (Subj) must have an article,No,Greek
423,V2 01_Declarative Verb-Second,No,Greek
424,V2 02_Interrogative Verb-Second,No,Greek
374,V_Aux 01_Aux.Selection,No,Greek
512,Voc_PN_01 Can be bare?,Yes,Greek
514,Voc_PN_02 Can have an article,No,Greek
513,Voc_PN_03 Must have an article?,No,Greek
516,Voc_PN_04 Can have a special vocative marker?,Yes,Greek
515,Voc_PN_05 Must have a special vocative marker?,Yes,Greek
517,Voc_Pl_01 Can be bare?,Yes,Greek
519,Voc_Pl_02 Can have an article?,No,Greek
518,Voc_Pl_03 Must have an article?,No,Greek
521,Voc_Pl_04 Can have a special vocative marker?,Yes,Greek
520,Voc_Pl_05 Must have a special vocative marker?,Yes,Greek
507,Voc_Sg_01 Can be bare?,Yes,Greek
509,Voc_Sg_02 Can have an article?,No,Greek
508,Voc_Sg_03 Must have an article?,No,Greek
511,Voc_Sg_04 Can have a special vocative marker?,Yes,Greek
510,Voc_Sg_05 Must have a special vocative marker?,Yes,Greek
523,latlong,"37.58,23.43",Greek
