ID,Name,Value,Language
463,Q19_ANegQ_Truth-based confirmation,No,Spanish
464,Q20_ANegQ_Polarity-based confirmation,Yes,Spanish
465,Q21_ANegQ_Polarity-reversing particle,No,Spanish
466,Q22_ANegQ_Polarity-reversing answer by affirmative and special particle,No,Spanish
729,S01A1_ Existential constructions: locative PP obligatory?,No,Spanish
730,S01B1_Ex: Def Subj,No,Spanish
731,S01B2_Ex: PN Subj,No,Spanish
732,S01B3_Ex: Strong PRN Subj,No,Spanish
733,S01B4_Ex: Univ QP Subj,No,Spanish
728,S01_Existential constructions,Yes,Spanish
734,S02_1 Indef mass Ns (Subj) can be bare,Yes,Spanish
736,S02_2 Indef mass Ns (Subj) can have an article,No,Spanish
735,S02_3 Indef mass Ns (Subj) must have an article,No,Spanish
737,S03_1 Indef Sg count Ns (Subj) can be bare,No,Spanish
739,S03_2 Indef Sg count Ns (Subj) can have an article,No,Spanish
738,S03_3 Indef Sg count Ns (Subj) must have an article,Yes,Spanish
740,S04_1 Indef Pl Ns (Subj) can be bare,Yes,Spanish
742,S04_2 Indef Pl Ns (Subj) can have an article,Yes,Spanish
741,S04_3 Indef Pl Ns (Subj) must have an article,No,Spanish
423,V2 01_Declarative Verb-Second,No,Spanish
424,V2 02_Interrogative Verb-Second,Yes,Spanish
374,V_Aux 01_Aux.Selection,No,Spanish
517,Voc_Pl_01 Can be bare?,Yes,Spanish
523,latlong,"19.321511,-99.162598",Spanish
