ID,Name,Value,Language
462,Q18_NEGA_Neg answer by sentential neg plus bare verb,Yes,Portuguese
463,Q19_ANegQ_Truth-based confirmation,No,Portuguese
464,Q20_ANegQ_Polarity-based confirmation,Yes,Portuguese
465,Q21_ANegQ_Polarity-reversing particle,No,Portuguese
466,Q22_ANegQ_Polarity-reversing answer by affirmative and special particle,No,Portuguese
423,V2 01_Declarative Verb-Second,No,Portuguese
424,V2 02_Interrogative Verb-Second,No,Portuguese
374,V_Aux 01_Aux.Selection,No,Portuguese
512,Voc_PN_01 Can be bare?,Yes,Portuguese
514,Voc_PN_02 Can have an article,No,Portuguese
513,Voc_PN_03 Must have an article?,No,Portuguese
516,Voc_PN_04 Can have a special vocative marker?,Yes,Portuguese
515,Voc_PN_05 Must have a special vocative marker?,No,Portuguese
517,Voc_Pl_01 Can be bare?,Yes,Portuguese
519,Voc_Pl_02 Can have an article?,No,Portuguese
518,Voc_Pl_03 Must have an article?,No,Portuguese
521,Voc_Pl_04 Can have a special vocative marker?,Yes,Portuguese
520,Voc_Pl_05 Must have a special vocative marker?,No,Portuguese
507,Voc_Sg_01 Can be bare?,Yes,Portuguese
509,Voc_Sg_02 Can have an article?,No,Portuguese
508,Voc_Sg_03 Must have an article?,No,Portuguese
511,Voc_Sg_04 Can have a special vocative marker?,Yes,Portuguese
510,Voc_Sg_05 Must have a special vocative marker?,No,Portuguese
523,latlong,"-23.33,-46.38",Portuguese
