ID,Name,Value,Language
464,Q20_ANegQ_Polarity-based confirmation,Yes,Romanian
465,Q21_ANegQ_Polarity-reversing particle,Yes,Romanian
466,Q22_ANegQ_Polarity-reversing answer by affirmative and special particle,Yes,Romanian
423,V2 01_Declarative Verb-Second,No,Romanian
424,V2 02_Interrogative Verb-Second,No,Romanian
374,V_Aux 01_Aux.Selection,Yes,Romanian
512,Voc_PN_01 Can be bare?,Yes,Romanian
514,Voc_PN_02 Can have an article,Yes,Romanian
513,Voc_PN_03 Must have an article?,No,Romanian
516,Voc_PN_04 Can have a special vocative marker?,Yes,Romanian
515,Voc_PN_05 Must have a special vocative marker?,No,Romanian
517,Voc_Pl_01 Can be bare?,Yes,Romanian
519,Voc_Pl_02 Can have an article?,Yes,Romanian
518,Voc_Pl_03 Must have an article?,No,Romanian
521,Voc_Pl_04 Can have a special vocative marker?,Yes,Romanian
520,Voc_Pl_05 Must have a special vocative marker?,No,Romanian
507,Voc_Sg_01 Can be bare?,Yes,Romanian
509,Voc_Sg_02 Can have an article?,Yes,Romanian
508,Voc_Sg_03 Must have an article?,No,Romanian
511,Voc_Sg_04 Can have a special vocative marker?,Yes,Romanian
510,Voc_Sg_05 Must have a special vocative marker?,Yes,Romanian
523,latlong,"44.543505, 26.103515",Romanian
