ID,Name,Value,Language
491,O 08 3_PN_Must have an article,No,Norwegian_Nynorsk
526,O 08 4_PN_Must have a 'special article',No,Norwegian_Nynorsk
494,O 08 5.1_Art-PN,Yes,Norwegian_Nynorsk
495,O 08 5.1_PN-Art,No,Norwegian_Nynorsk
496,O 09 1_PN+A_Can be bare,Yes,Norwegian_Nynorsk
498,O 09 2_PN+A_Can have an article,Yes,Norwegian_Nynorsk
497,O 09 3_PN+A_Must have an article,No,Norwegian_Nynorsk
499,O 09 4.1_ Adj-PN,Yes,Norwegian_Nynorsk
500,O 09 5.2_ PN-Adj,No,Norwegian_Nynorsk
445,Q01_Initial polar Q-marker,No,Norwegian_Nynorsk
446,Q02_Final polar Q-marker,No,Norwegian_Nynorsk
447,Q03_Clause internal polar Q-marker,No,Norwegian_Nynorsk
448,Q04_Polar question by intonation,No,Norwegian_Nynorsk
449,Q05_Polar question by V-fronting,Yes,Norwegian_Nynorsk
450,Q06_Polar question by Aux-fronting,Yes,Norwegian_Nynorsk
451,Q07_Q-marker follows narrow focus,No,Norwegian_Nynorsk
452,Q08_Affirmative answer by particle,Yes,Norwegian_Nynorsk
453,Q09_Affirmative answer by V,No,Norwegian_Nynorsk
454,Q10_Affirmative answer by aux,No,Norwegian_Nynorsk
455,Q11_Affirmative answer by auxiliary and verb,No,Norwegian_Nynorsk
456,Q12_Affirmative answer by particle and verb,No,Norwegian_Nynorsk
457,Q13_Affirmative answer by predicative 'be' ,No,Norwegian_Nynorsk
458,Q14_Verb answer to indefinite subject question,No,Norwegian_Nynorsk
459,Q15_Particle-and-verb answer to indefinite subject question,No,Norwegian_Nynorsk
460,Q16_NEGA_Negative answer by special neg particle,Yes,Norwegian_Nynorsk
461,Q17_NEGA_Neg answer by bare sentential negation,No,Norwegian_Nynorsk
462,Q18_NEGA_Neg answer by sentential neg plus bare verb,No,Norwegian_Nynorsk
463,Q19_ANegQ_Truth-based confirmation,No,Norwegian_Nynorsk
464,Q20_ANegQ_Polarity-based confirmation,Yes,Norwegian_Nynorsk
465,Q21_ANegQ_Polarity-reversing particle,Yes,Norwegian_Nynorsk
466,Q22_ANegQ_Polarity-reversing answer by affirmative and special particle,No,Norwegian_Nynorsk
729,S01A1_ Existential constructions: locative PP obligatory?,Yes,Norwegian_Nynorsk
730,S01B1_Ex: Def Subj,No,Norwegian_Nynorsk
731,S01B2_Ex: PN Subj,No,Norwegian_Nynorsk
732,S01B3_Ex: Strong PRN Subj,No,Norwegian_Nynorsk
733,S01B4_Ex: Univ QP Subj,No,Norwegian_Nynorsk
728,S01_Existential constructions,Yes,Norwegian_Nynorsk
734,S02_1 Indef mass Ns (Subj) can be bare,Yes,Norwegian_Nynorsk
736,S02_2 Indef mass Ns (Subj) can have an article,No,Norwegian_Nynorsk
735,S02_3 Indef mass Ns (Subj) must have an article,No,Norwegian_Nynorsk
737,S03_1 Indef Sg count Ns (Subj) can be bare,No,Norwegian_Nynorsk
739,S03_2 Indef Sg count Ns (Subj) can have an article,No,Norwegian_Nynorsk
738,S03_3 Indef Sg count Ns (Subj) must have an article,Yes,Norwegian_Nynorsk
740,S04_1 Indef Pl Ns (Subj) can be bare,Yes,Norwegian_Nynorsk
742,S04_2 Indef Pl Ns (Subj) can have an article,No,Norwegian_Nynorsk
