ID,Name,Value,Language
424,V2 02_Interrogative Verb-Second,No,Russian
374,V_Aux 01_Aux.Selection,NA,Russian
512,Voc_PN_01 Can be bare?,Yes,Russian
514,Voc_PN_02 Can have an article,No,Russian
513,Voc_PN_03 Must have an article?,No,Russian
516,Voc_PN_04 Can have a special vocative marker?,Yes,Russian
515,Voc_PN_05 Must have a special vocative marker?,No,Russian
517,Voc_Pl_01 Can be bare?,Yes,Russian
519,Voc_Pl_02 Can have an article?,No,Russian
518,Voc_Pl_03 Must have an article?,No,Russian
521,Voc_Pl_04 Can have a special vocative marker?,No,Russian
520,Voc_Pl_05 Must have a special vocative marker?,No,Russian
507,Voc_Sg_01 Can be bare?,Yes,Russian
509,Voc_Sg_02 Can have an article?,No,Russian
508,Voc_Sg_03 Must have an article?,No,Russian
511,Voc_Sg_04 Can have a special vocative marker?,No,Russian
510,Voc_Sg_05 Must have a special vocative marker?,No,Russian
523,latlong,"56.072035, 37.529295",Russian
