ID,Name,Value,Language
464,Q20_ANegQ_Polarity-based confirmation,Yes,Catalan
465,Q21_ANegQ_Polarity-reversing particle,No,Catalan
466,Q22_ANegQ_Polarity-reversing answer by affirmative and special particle,No,Catalan
729,S01A1_ Existential constructions: locative PP obligatory?,No,Catalan
730,S01B1_Ex: Def Subj,Yes,Catalan
731,S01B2_Ex: PN Subj,Yes,Catalan
732,S01B3_Ex: Strong PRN Subj,No,Catalan
733,S01B4_Ex: Univ QP Subj,Yes,Catalan
728,S01_Existential constructions,Yes,Catalan
734,S02_1 Indef mass Ns (Subj) can be bare,Yes,Catalan
736,S02_2 Indef mass Ns (Subj) can have an article,No,Catalan
735,S02_3 Indef mass Ns (Subj) must have an article,No,Catalan
737,S03_1 Indef Sg count Ns (Subj) can be bare,No,Catalan
739,S03_2 Indef Sg count Ns (Subj) can have an article,No,Catalan
738,S03_3 Indef Sg count Ns (Subj) must have an article,Yes,Catalan
740,S04_1 Indef Pl Ns (Subj) can be bare,Yes,Catalan
742,S04_2 Indef Pl Ns (Subj) can have an article,Yes,Catalan
741,S04_3 Indef Pl Ns (Subj) must have an article,No,Catalan
423,V2 01_Declarative Verb-Second,No,Catalan
424,V2 02_Interrogative Verb-Second,No,Catalan
374,V_Aux 01_Aux.Selection,No,Catalan
512,Voc_PN_01 Can be bare?,Yes,Catalan
514,Voc_PN_02 Can have an article,No,Catalan
513,Voc_PN_03 Must have an article?,No,Catalan
516,Voc_PN_04 Can have a special vocative marker?,Yes,Catalan
515,Voc_PN_05 Must have a special vocative marker?,No,Catalan
517,Voc_Pl_01 Can be bare?,Yes,Catalan
519,Voc_Pl_02 Can have an article?,No,Catalan
518,Voc_Pl_03 Must have an article?,No,Catalan
521,Voc_Pl_04 Can have a special vocative marker?,Yes,Catalan
520,Voc_Pl_05 Must have a special vocative marker?,No,Catalan
507,Voc_Sg_01 Can be bare?,Yes,Catalan
509,Voc_Sg_02 Can have an article?,No,Catalan
508,Voc_Sg_03 Must have an article?,No,Catalan
511,Voc_Sg_04 Can have a special vocative marker?,Yes,Catalan
510,Voc_Sg_05 Must have a special vocative marker?,No,Catalan
523,latlong,"41.401535, 2.169799",Catalan
